2022-04-22 15:48:49 - experiment - INFO: Created a new experiment in runs/Gaussian_20_constraint.
2022-04-22 15:48:53 - experiment - INFO: Loaded experiment from runs/Gaussian_20_constraint.
2022-04-22 15:48:53 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.GaussianConstraint.
2022-04-22 15:48:53 - controller - INFO: Initializing algorithm: SafeRandomLineBO.
2022-04-22 15:48:53 - algorithm - INFO: Got 0 initial data points.
2022-04-22 15:48:53 - model - INFO: Using beta=4 .
2022-04-22 15:48:53 - model - INFO: Using beta=4 .
2022-04-22 15:48:53 - algorithm - INFO: Got 0 initial data points.
2022-04-22 15:48:53 - model - INFO: Using beta=4 .
2022-04-22 15:48:53 - model - INFO: Using beta=4 .
2022-04-22 15:48:53 - controller - INFO: Starting optimization: SafeRandomLineBO
2022-04-22 15:48:53 - algorithm - INFO: best_x evaluate, y=0.01839061759192702
2022-04-22 16:39:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:33 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:33 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:37 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:37 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:38 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:38 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:40 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:40 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:42 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:42 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:43 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:43 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:44 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:44 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:46 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:46 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:48 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:48 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:50 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:50 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:52 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:52 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:53 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:53 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:54 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:54 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:56 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:56 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:57 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:57 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:58 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:58 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:39:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:00 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:00 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:01 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:01 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:02 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:02 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:04 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:06 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:06 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:08 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:08 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:10 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:12 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:12 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:15 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:15 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:17 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:17 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:18 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:18 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:33 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:37 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:38 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:38 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:40 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:42 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:42 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:43 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:44 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:44 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:46 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:48 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:48 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:50 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:52 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:52 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:53 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:54 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:54 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:56 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:56 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:57 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:58 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:58 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:40:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:00 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:01 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:01 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:02 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:04 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:06 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:07 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:08 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:09 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:10 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:11 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:12 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:13 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:14 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:15 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:16 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:17 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:18 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:18 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:19 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:20 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:21 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:22 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:23 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:24 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:25 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:26 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:27 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:33 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:36 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:37 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:37 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:38 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:39 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:40 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:41 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:42 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:43 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:43 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:44 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:45 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:46 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:47 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:48 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:49 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:50 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:51 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:52 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:53 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:53 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:54 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:55 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:56 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:57 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:57 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:58 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:41:59 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:00 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:01 - controller - INFO: Finalizing environment...
2022-04-22 16:42:01 - controller - INFO: Finalizing: SafeRandomLineBO
2022-04-22 16:42:01 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.GaussianConstraint.
2022-04-22 16:42:01 - controller - INFO: Initializing algorithm: SafeRandomLineBO.
2022-04-22 16:42:01 - algorithm - INFO: Got 0 initial data points.
2022-04-22 16:42:01 - model - INFO: Using beta=4 .
2022-04-22 16:42:01 - model - INFO: Using beta=4 .
2022-04-22 16:42:01 - algorithm - INFO: Got 0 initial data points.
2022-04-22 16:42:01 - model - INFO: Using beta=4 .
2022-04-22 16:42:01 - model - INFO: Using beta=4 .
2022-04-22 16:42:01 - controller - INFO: Starting optimization: SafeRandomLineBO
2022-04-22 16:42:01 - algorithm - INFO: best_x evaluate, y=0.017326756910440933
2022-04-22 16:42:01 - algorithm - INFO: starting 1, line-solver.
2022-04-22 16:42:01 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:01 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_1.pdf
2022-04-22 16:42:01 - algorithm - INFO: best_x evaluate, y=0.019960555182251812
2022-04-22 16:42:01 - algorithm - INFO: starting 2, line-solver.
2022-04-22 16:42:01 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:01 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_2.pdf
2022-04-22 16:42:01 - algorithm - INFO: best_x evaluate, y=0.018851297627065448
2022-04-22 16:42:01 - algorithm - INFO: starting 3, line-solver.
2022-04-22 16:42:01 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:01 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_3.pdf
2022-04-22 16:42:01 - algorithm - INFO: best_x evaluate, y=0.018200643384222184
2022-04-22 16:42:01 - algorithm - INFO: starting 4, line-solver.
2022-04-22 16:42:02 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:02 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_4.pdf
2022-04-22 16:42:02 - algorithm - INFO: best_x evaluate, y=0.027296125446812935
2022-04-22 16:42:02 - algorithm - INFO: starting 5, line-solver.
2022-04-22 16:42:02 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:02 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_5.pdf
2022-04-22 16:42:02 - algorithm - INFO: best_x evaluate, y=0.028846128392916268
2022-04-22 16:42:02 - algorithm - INFO: starting 6, line-solver.
2022-04-22 16:42:02 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:02 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_6.pdf
2022-04-22 16:42:02 - algorithm - INFO: best_x evaluate, y=0.03192615674557406
2022-04-22 16:42:02 - algorithm - INFO: starting 7, line-solver.
2022-04-22 16:42:02 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:02 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_7.pdf
2022-04-22 16:42:02 - algorithm - INFO: best_x evaluate, y=0.03152199367306926
2022-04-22 16:42:02 - algorithm - INFO: starting 8, line-solver.
2022-04-22 16:42:03 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:03 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_8.pdf
2022-04-22 16:42:03 - algorithm - INFO: best_x evaluate, y=0.05350808215332559
2022-04-22 16:42:03 - algorithm - INFO: starting 9, line-solver.
2022-04-22 16:42:03 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:03 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_9.pdf
2022-04-22 16:42:03 - algorithm - INFO: best_x evaluate, y=0.059967797382058374
2022-04-22 16:42:03 - algorithm - INFO: starting 10, line-solver.
2022-04-22 16:42:03 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:03 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_10.pdf
2022-04-22 16:42:03 - algorithm - INFO: best_x evaluate, y=0.06474026027883693
2022-04-22 16:42:03 - algorithm - INFO: starting 11, line-solver.
2022-04-22 16:42:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:03 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:03 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:05 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_11.pdf
2022-04-22 16:42:05 - algorithm - INFO: best_x evaluate, y=0.06407898627374987
2022-04-22 16:42:05 - algorithm - INFO: starting 12, line-solver.
2022-04-22 16:42:05 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-22 16:42:05 - algorithm - INFO: Saved line plot to runs/Gaussian_20_constraint/plots/0/8/Iteration_12.pdf
2022-04-22 16:42:05 - algorithm - INFO: best_x evaluate, y=0.06650426226916767
2022-04-22 16:42:05 - algorithm - INFO: starting 13, line-solver.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-22 16:42:05 - algorithm - WARNING: No safe point found, choosing current line center.
