2022-04-27 11:29:05 - experiment - INFO: Created a new experiment in runs/Rosenbrock_4a.
2022-04-27 11:29:10 - experiment - INFO: Loaded experiment from runs/Rosenbrock_4a.
2022-04-27 11:29:10 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.Rosenbrock.
2022-04-27 11:29:10 - controller - INFO: Initializing algorithm: SafeAscentLineBO.
2022-04-27 11:29:10 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - model - INFO: Using beta=4 .
2022-04-27 11:29:10 - controller - INFO: Starting optimization: SafeAscentLineBO
2022-04-27 11:29:10 - algorithm - INFO: best_x evaluate, y=4.134265489487426
2022-04-27 11:29:28 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:28 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/4/Iteration_4.pdf
2022-04-27 11:29:28 - algorithm - INFO: best_x evaluate, y=37.63143077078198
2022-04-27 11:29:28 - algorithm - INFO: starting 5, tr-solver.
2022-04-27 11:29:28 - algorithm - WARNING: change in best_x < 2% of trust-region, picking random direction.
2022-04-27 11:29:28 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/4/Iteration_5.pdf
2022-04-27 11:29:28 - algorithm - INFO: best_x evaluate, y=38.072200642404994
2022-04-27 11:29:28 - algorithm - INFO: starting 6, line-solver.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:28 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:29 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:30 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:31 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:31 - controller - INFO: Finalizing environment...
2022-04-27 11:29:31 - controller - INFO: Finalizing: SafeAscentLineBO
2022-04-27 11:29:31 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.Rosenbrock.
2022-04-27 11:29:31 - controller - INFO: Initializing algorithm: SafeAscentLineBO.
2022-04-27 11:29:31 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:31 - model - INFO: Using beta=4 .
2022-04-27 11:29:31 - model - INFO: Using beta=4 .
2022-04-27 11:29:31 - model - INFO: Using beta=4 .
2022-04-27 11:29:31 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:31 - model - INFO: Using beta=4 .
2022-04-27 11:29:31 - model - INFO: Using beta=4 .
2022-04-27 11:29:31 - model - INFO: Using beta=4 .
2022-04-27 11:29:31 - controller - INFO: Starting optimization: SafeAscentLineBO
2022-04-27 11:29:31 - algorithm - INFO: best_x evaluate, y=4.134631661023993
2022-04-27 11:29:31 - algorithm - INFO: starting 1, tr-solver.
2022-04-27 11:29:31 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/5/Iteration_1.pdf
2022-04-27 11:29:31 - algorithm - INFO: best_x evaluate, y=7.4813137510381065
2022-04-27 11:29:31 - algorithm - INFO: starting 2, line-solver.
2022-04-27 11:29:31 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:31 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/5/Iteration_2.pdf
2022-04-27 11:29:31 - algorithm - INFO: best_x evaluate, y=34.578998359754024
2022-04-27 11:29:31 - algorithm - INFO: starting 3, tr-solver.
2022-04-27 11:29:31 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/5/Iteration_3.pdf
2022-04-27 11:29:31 - algorithm - INFO: best_x evaluate, y=38.7144853344427
2022-04-27 11:29:31 - algorithm - INFO: starting 4, line-solver.
2022-04-27 11:29:31 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:32 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/5/Iteration_4.pdf
2022-04-27 11:29:32 - algorithm - INFO: best_x evaluate, y=44.836156295833625
2022-04-27 11:29:32 - algorithm - INFO: starting 5, tr-solver.
2022-04-27 11:29:32 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/5/Iteration_5.pdf
2022-04-27 11:29:32 - algorithm - INFO: best_x evaluate, y=45.33669601168951
2022-04-27 11:29:32 - algorithm - INFO: starting 6, line-solver.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:32 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/5/Iteration_6.pdf
2022-04-27 11:29:32 - algorithm - INFO: best_x evaluate, y=45.9197854904485
2022-04-27 11:29:32 - algorithm - INFO: starting 7, tr-solver.
2022-04-27 11:29:32 - algorithm - WARNING: change in best_x < 2% of trust-region, picking random direction.
2022-04-27 11:29:32 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/5/Iteration_7.pdf
2022-04-27 11:29:32 - algorithm - INFO: best_x evaluate, y=46.34235381626403
2022-04-27 11:29:32 - algorithm - INFO: starting 8, line-solver.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:32 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:33 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/5/Iteration_8.pdf
2022-04-27 11:29:33 - algorithm - INFO: best_x evaluate, y=46.849695728742695
2022-04-27 11:29:33 - algorithm - INFO: starting 9, tr-solver.
2022-04-27 11:29:33 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/5/Iteration_9.pdf
2022-04-27 11:29:33 - algorithm - INFO: best_x evaluate, y=47.50319182674644
2022-04-27 11:29:33 - algorithm - INFO: starting 10, line-solver.
2022-04-27 11:29:33 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:33 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/5/Iteration_10.pdf
2022-04-27 11:29:33 - algorithm - INFO: best_x evaluate, y=47.91082464112841
2022-04-27 11:29:33 - algorithm - INFO: starting 11, tr-solver.
2022-04-27 11:29:34 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/5/Iteration_11.pdf
2022-04-27 11:29:34 - algorithm - INFO: best_x evaluate, y=48.60090497871282
2022-04-27 11:29:34 - algorithm - INFO: starting 12, line-solver.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:34 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - algorithm - WARNING: No safe point found, choosing current line center.
2022-04-27 11:29:35 - controller - INFO: Finalizing environment...
2022-04-27 11:29:35 - controller - INFO: Finalizing: SafeAscentLineBO
2022-04-27 11:29:35 - controller - INFO: Initializing environment: febo.environment.benchmarks.functions.Rosenbrock.
2022-04-27 11:29:35 - controller - INFO: Initializing algorithm: SafeAscentLineBO.
2022-04-27 11:29:35 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:35 - model - INFO: Using beta=4 .
2022-04-27 11:29:35 - model - INFO: Using beta=4 .
2022-04-27 11:29:35 - model - INFO: Using beta=4 .
2022-04-27 11:29:35 - algorithm - INFO: Got 0 initial data points.
2022-04-27 11:29:35 - model - INFO: Using beta=4 .
2022-04-27 11:29:35 - model - INFO: Using beta=4 .
2022-04-27 11:29:35 - model - INFO: Using beta=4 .
2022-04-27 11:29:35 - controller - INFO: Starting optimization: SafeAscentLineBO
2022-04-27 11:29:35 - algorithm - INFO: best_x evaluate, y=4.134621860723434
2022-04-27 11:29:35 - algorithm - INFO: starting 1, tr-solver.
2022-04-27 11:29:35 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/6/Iteration_1.pdf
2022-04-27 11:29:35 - algorithm - INFO: best_x evaluate, y=6.206257317948707
2022-04-27 11:29:35 - algorithm - INFO: starting 2, line-solver.
2022-04-27 11:29:35 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:35 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/6/Iteration_2.pdf
2022-04-27 11:29:35 - algorithm - INFO: best_x evaluate, y=25.90879685639255
2022-04-27 11:29:35 - algorithm - INFO: starting 3, tr-solver.
2022-04-27 11:29:36 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/6/Iteration_3.pdf
2022-04-27 11:29:36 - algorithm - INFO: best_x evaluate, y=29.903659076659395
2022-04-27 11:29:36 - algorithm - INFO: starting 4, line-solver.
2022-04-27 11:29:36 - algorithm - WARNING: Uncertainty at best_x reduced to 1%, stopping line.
2022-04-27 11:29:36 - algorithm - INFO: Saved line plot to runs/Rosenbrock_4a/plots/0/6/Iteration_4.pdf
2022-04-27 11:29:36 - algorithm - INFO: best_x evaluate, y=32.068626366404715
2022-04-27 11:29:36 - algorithm - INFO: starting 5, tr-solver.
2022-04-27 11:29:36 - algorithm - INFO: Saved trust-region plot to runs/Rosenbrock_4a/plots/0/6/Iteration_5.pdf
2022-04-27 11:29:36 - algorithm - INFO: best_x evaluate, y=32.968922508757444
2022-04-27 11:29:36 - algorithm - INFO: starting 6, line-solver.
2022-04-27 11:29:36 - algorithm - WARNING: No safe point found, choosing current line center.
